Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;1;1;9254;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Intermediate/Tech;Intermediate/Tech;98.6;0;0;0;1;0;0;21;0;0;6;16;2;11.0;0;0;6;12;0;0.0;0;12.7;3.7;-1.7;1
1;1;1;9853;1;Secondary;136.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;126.9;1;0;0;1;0;1;19;0;0;7;7;7;13.285714285714286;0;0;7;7;7;14.428571428571429;0;11.1;0.6;2.02;0
1;17;1;9238;1;Secondary;139.0;Portugese;Basic_Education;Basic_Education;Administrative;Unskilled/Elementary;146.7;1;0;0;1;0;1;20;0;0;6;6;6;13.333333333333334;0;0;6;7;6;14.0;0;15.5;2.8;-4.06;0
1;1;1;9500;1;Secondary;125.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Administrative;117.0;0;0;0;1;0;1;21;0;0;8;8;8;13.2575;0;0;8;8;8;13.2575;0;9.4;-0.8;-3.12;0
1;44;1;9085;1;Technical/Specialized;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Agri/Fishery;130.0;1;0;0;1;0;0;23;0;0;6;7;0;0.0;0;0;6;7;0;0.0;0;11.1;0.6;2.02;1
1;17;1;9238;1;Secondary;137.0;Portugese;Secondary;Basic_Education;Service/Sales;Operators/Assembly;125.8;0;0;0;0;0;1;18;0;0;6;10;6;12.666666666666666;0;0;6;6;2;11.5;0;12.7;3.7;-1.7;1
2;39;1;9991;0;Undergraduate;130.0;Portugese;Undergraduate;Secondary;Management;Military;160.0;0;0;0;1;0;0;30;0;0;5;5;5;14.6;0;0;5;5;5;15.4;0;12.7;3.7;-1.7;1
1;1;1;9085;1;Secondary;130.0;Portugese;Secondary;Basic_Education;Administrative;Management;134.2;1;0;0;1;0;0;20;0;0;5;13;0;0.0;5;0;5;5;0;0.0;5;9.4;-0.8;-3.12;1
2;43;2;9147;1;Secondary;160.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;96.0;0;0;0;0;0;0;29;0;3;5;7;3;12.333333333333334;0;0;5;8;0;0.0;0;10.8;1.4;1.74;1
1;18;1;9147;1;Secondary;100.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Service/Sales;101.8;1;0;0;1;0;0;24;0;0;5;5;5;10.8;0;0;5;11;2;11.0;0;10.8;1.4;1.74;0
1;1;1;9238;1;Secondary;136.0;Portugese;Basic_Education;Secondary;Administrative;Intermediate/Tech;125.2;1;0;0;1;0;0;20;0;0;6;7;6;11.666666666666666;0;0;6;10;6;11.333333333333334;0;7.6;2.6;0.32;0
1;43;1;8014;0;Secondary;117.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;100.0;0;0;0;1;0;0;27;0;0;6;6;4;12.5;0;0;6;6;6;14.333333333333334;0;13.9;-0.3;0.79;1
2;7;1;9147;1;Undergraduate;140.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;140.0;0;0;0;1;0;0;23;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;7.6;2.6;0.32;1
1;51;1;9070;1;Secondary;132.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Service/Sales;120.0;0;0;0;1;0;1;23;0;0;6;6;6;15.333333333333334;0;0;6;6;6;14.166666666666666;0;11.1;0.6;2.02;0
1;1;3;9500;1;Secondary;147.0;Portugese;Secondary;Secondary;Administrative;Administrative;134.3;1;0;0;1;0;0;18;0;0;8;8;7;14.2;0;0;8;8;7;14.2;0;12.7;3.7;-1.7;0
1;1;1;9773;1;Secondary;158.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;144.7;1;0;0;1;0;1;19;0;0;6;6;6;14.833333333333334;0;0;6;6;6;14.666666666666666;0;12.7;3.7;-1.7;0
1;17;6;9500;1;Secondary;142.0;Portugese;Basic_Education;Basic_Education;Administrative;Unskilled/Elementary;131.9;1;0;0;1;0;0;19;0;0;7;7;7;13.642857142857142;0;0;8;8;8;14.3875;0;13.9;-0.3;0.79;1
1;1;1;9773;1;Secondary;143.0;Portugese;Secondary;Basic_Education;Operators/Assembly;Operators/Assembly;136.7;1;0;0;1;0;1;18;0;0;6;6;6;13.833333333333334;0;0;6;6;6;14.0;0;11.1;0.6;2.02;1
1;1;2;9070;1;Secondary;135.0;Portugese;Secondary;Secondary;Administrative;Skilled Trades;129.8;1;0;0;1;0;0;19;0;0;6;6;6;11.833333333333334;0;0;6;7;6;13.0;0;9.4;-0.8;-3.12;0
1;1;1;9773;1;Secondary;160.0;Portugese;Secondary;Basic_Education;Administrative;Skilled Trades;146.5;0;0;0;1;0;1;18;0;0;6;7;6;13.428571428571429;0;0;6;10;6;13.5;0;13.9;-0.3;0.79;0
1;43;1;9991;0;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Operators/Assembly;122.5;1;0;0;1;0;0;29;0;8;13;16;8;10.5;0;8;12;19;9;10.333333333333334;0;9.4;-0.8;-3.12;0
1;39;2;9556;1;Basic_Education;133.1;Portugese;Basic_Education;Basic_Education;Intermediate/Tech;Skilled Trades;117.8;0;0;0;1;0;0;24;0;0;7;10;6;11.416666666666666;0;0;8;9;8;11.9625;0;13.9;-0.3;0.79;0
1;17;2;9556;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Operators/Assembly;106.0;1;0;0;1;0;0;19;0;0;7;16;2;12.75;0;0;7;12;2;11.0;0;8.9;1.4;3.51;1
1;17;1;9556;1;Secondary;133.0;Portugese;Secondary;Basic_Education;Administrative;Unskilled/Elementary;119.0;0;0;0;1;0;0;19;0;0;7;10;6;11.15;0;0;7;7;7;12.814285714285717;0;12.7;3.7;-1.7;0
1;1;1;9670;1;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Administrative;Operators/Assembly;115.1;0;0;0;1;0;0;19;0;0;6;8;3;11.666666666666666;0;0;6;11;5;13.625;0;10.8;1.4;1.74;0
1;17;4;9254;1;Secondary;106.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;116.9;1;0;0;1;0;0;20;0;0;6;7;6;11.5;0;0;6;8;5;12.4;0;11.1;0.6;2.02;0
1;1;2;9773;1;Secondary;148.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;141.7;0;0;0;1;0;0;18;0;0;6;6;6;13.833333333333334;0;0;6;6;6;12.666666666666666;0;10.8;1.4;1.74;0
1;1;2;9070;1;Secondary;134.0;Portugese;Secondary;Basic_Education;Intermediate/Tech;Intermediate/Tech;127.7;1;0;0;0;0;0;18;0;1;6;8;6;11.714285714285714;1;0;6;11;4;11.333333333333334;0;13.9;-0.3;0.79;1
1;1;5;9500;1;Secondary;130.0;Portugese;Basic_Education;Secondary;Unskilled/Elementary;Service/Sales;122.1;1;0;0;1;0;1;19;0;0;7;8;7;11.678571428571429;0;0;8;10;7;13.0375;0;12.4;0.5;1.79;0
1;16;1;9085;1;Secondary;150.0;Portugese;Undergraduate;Undergraduate;High-Level Specialists;Management;153.5;1;0;0;1;0;0;19;0;0;6;7;6;15.714285714285714;0;0;6;6;6;14.666666666666666;0;13.9;-0.3;0.79;1
1;1;1;171;1;Secondary;141.0;Portugese;Secondary;Basic_Education;Service/Sales;Operators/Assembly;141.4;1;0;0;1;0;1;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;13.9;-0.3;0.79;0
1;1;1;9773;1;Secondary;140.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Agri/Fishery;135.8;1;0;0;1;0;1;19;0;0;6;6;6;13.0;0;0;6;7;6;13.0;0;10.8;1.4;1.74;0
1;1;2;9500;1;Secondary;138.0;Portugese;Undergraduate;Undergraduate;High-Level Specialists;High-Level Specialists;127.5;1;0;0;1;0;1;18;0;0;7;7;7;14.485714285714286;0;0;8;9;8;14.58888888888889;0;16.2;0.3;-0.92;0
1;39;1;9991;0;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;151.6;0;0;0;1;0;0;24;0;0;5;9;5;12.285714285714286;0;0;5;8;5;12.125;0;16.2;0.3;-0.92;0
1;39;1;9500;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Service/Sales;Skilled Agri/Fishery;121.4;0;0;1;1;0;0;28;0;0;7;12;4;13.375;0;0;7;7;5;13.5;0;13.9;-0.3;0.79;0
1;42;1;9500;1;Secondary;133.0;Portugese;Secondary;Secondary;Administrative;Administrative;100.0;0;0;0;1;0;0;20;0;1;8;8;7;11.571428571428571;0;1;8;8;7;11.571428571428571;0;12.7;3.7;-1.7;0
1;1;6;9500;1;Secondary;150.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;131.5;1;0;0;1;0;1;19;0;0;8;8;7;12.657142857142857;0;0;8;8;7;12.657142857142857;0;12.7;3.7;-1.7;0
1;17;1;9147;1;Secondary;117.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;109.3;0;0;0;0;0;0;22;0;0;5;9;2;10.0;1;0;5;11;1;10.0;0;9.4;-0.8;-3.12;1
1;1;1;9238;1;Secondary;145.0;Portugese;Basic_Education;Secondary;Skilled Agri/Fishery;Service/Sales;127.9;1;0;0;1;0;0;19;0;0;6;7;6;13.714285714285714;0;0;6;6;6;13.166666666666666;0;12.7;3.7;-1.7;0
1;7;1;9238;1;Undergraduate;140.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;140.0;1;0;0;1;0;0;36;0;10;14;21;13;13.071428571428571;0;4;11;16;11;13.0;0;16.2;0.3;-0.92;0
1;44;1;9003;1;Technical/Specialized;160.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;160.0;0;0;0;1;0;1;19;0;0;6;7;6;15.333333333333334;0;0;6;9;6;14.0;0;15.5;2.8;-4.06;0
1;17;1;9238;1;Secondary;125.0;Portugese;Postgraduate;Undergraduate;Management;Management;119.8;0;0;0;1;0;0;18;0;0;6;9;5;11.571428571428571;0;0;6;8;6;12.142857142857142;0;16.2;0.3;-0.92;0
4;43;4;9991;0;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;153.0;0;0;0;0;0;0;40;0;0;5;10;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;1
1;1;2;9500;1;Secondary;139.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;125.0;1;0;0;1;0;1;19;0;0;7;7;6;12.9;0;0;7;7;6;12.9;0;7.6;2.6;0.32;0
4;43;1;9500;1;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;103.7;0;0;0;1;0;0;38;0;1;8;12;5;13.126;1;1;8;12;5;13.126;1;10.8;1.4;1.74;0
1;7;1;9085;1;Undergraduate;120.0;Portugese;Basic_Education;Basic_Education;Skilled Trades;Skilled Trades;120.0;0;0;0;1;0;0;32;0;4;10;20;4;11.5;2;3;9;13;3;11.666666666666666;2;15.5;2.8;-4.06;1
1;1;1;9853;1;Secondary;160.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;146.0;1;0;0;1;0;0;19;0;0;6;11;3;10.333333333333334;0;0;6;10;5;11.8;0;9.4;-0.8;-3.12;0
1;17;3;9070;1;Secondary;120.0;Portugese;Undergraduate;Secondary;Administrative;Administrative;116.9;1;0;0;1;0;0;19;0;0;6;6;6;13.5;0;0;6;7;6;13.428571428571429;0;8.9;1.4;3.51;0
2;39;1;9147;1;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;117.9;0;0;0;1;0;0;35;0;0;1;1;0;0.0;1;0;5;0;0;0.0;0;10.8;1.4;1.74;1
1;1;1;9147;1;Secondary;124.0;Portugese;Basic_Education;Basic_Education;Intermediate/Tech;Military;128.6;1;0;0;1;0;0;20;0;0;5;5;4;12.0;0;0;4;4;2;11.5;0;7.6;2.6;0.32;0
1;17;1;9853;1;Secondary;150.0;Portugese;Basic_Education;Basic_Education;Intermediate/Tech;Administrative;135.0;0;0;0;1;0;0;29;0;2;8;10;7;11.142857142857142;0;2;8;11;8;11.375;0;12.7;3.7;-1.7;0
1;1;1;9991;0;Secondary;140.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;124.6;0;0;0;1;0;0;29;0;0;5;11;5;11.4;0;0;5;10;4;10.25;0;15.5;2.8;-4.06;0
1;1;5;9500;1;Secondary;135.0;Portugese;Basic_Education;Basic_Education;Skilled Trades;Skilled Trades;124.0;1;0;0;1;0;1;19;0;0;8;8;7;12.771428571428572;1;0;8;8;7;12.771428571428572;1;9.4;-0.8;-3.12;0
1;1;6;9500;1;Secondary;143.0;Portugese;Basic_Education;Basic_Education;Skilled Trades;Unskilled/Elementary;129.5;1;0;0;1;0;1;18;0;0;8;8;7;13.79857142857143;0;0;8;8;7;13.79857142857143;0;10.8;1.4;1.74;0
2;39;1;8014;0;Basic_Education;100.0;Portugese;Basic_Education;Basic_Education;Student/Other;Military;111.3;0;0;1;0;0;0;25;0;0;6;7;6;13.333333333333334;0;0;6;6;6;13.5;0;7.6;2.6;0.32;0
4;39;1;8014;0;Basic_Education;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;95.0;0;0;1;0;0;0;50;0;0;6;11;0;0.0;0;0;5;6;0;0.0;0;8.9;1.4;3.51;1
1;1;5;9119;1;Secondary;132.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Intermediate/Tech;119.1;0;0;0;1;0;0;18;0;0;5;11;0;0.0;0;0;5;8;0;0.0;0;9.4;-0.8;-3.12;1
1;17;1;9085;1;Secondary;131.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;125.4;1;0;0;1;0;0;20;0;0;6;13;6;15.692307692307692;0;0;6;13;5;14.428571428571429;0;15.5;2.8;-4.06;0
1;16;1;9003;1;Secondary;147.0;Portugese;Secondary;Basic_Education;Administrative;Unskilled/Elementary;140.7;1;0;1;1;0;1;20;0;13;18;19;18;15.052631578947368;0;11;13;13;13;14.538461538461538;0;15.5;2.8;-4.06;0
1;43;1;9991;0;Secondary;141.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;131.9;0;0;0;1;0;0;21;0;6;10;20;6;11.5;0;5;10;17;5;12.4;0;9.4;-0.8;-3.12;1
1;39;1;9238;1;Secondary;160.0;Portugese;Basic_Education;Secondary;Unskilled/Elementary;Intermediate/Tech;124.0;0;0;1;1;1;0;28;0;2;8;15;7;11.0;0;0;6;17;1;10.0;0;10.8;1.4;1.74;0
1;1;1;9254;1;Secondary;135.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;139.2;0;0;0;1;1;1;19;0;0;6;6;6;13.0;0;0;6;6;6;13.166666666666666;0;12.4;0.5;1.79;0
1;1;1;9500;1;Secondary;133.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;121.8;0;0;0;1;1;1;18;0;0;8;8;8;12.93875;0;0;8;8;8;12.93875;0;9.4;-0.8;-3.12;0
1;17;1;171;1;Secondary;142.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;132.9;0;0;0;1;1;0;22;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.7;3.7;-1.7;0
1;44;1;9003;1;Technical/Specialized;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Military;130.0;0;0;0;1;1;0;25;0;0;6;6;0;0.0;0;0;6;8;0;0.0;0;15.5;2.8;-4.06;1
2;39;1;9500;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;130.1;0;0;0;0;1;0;37;0;0;7;10;5;13.0;0;0;7;9;5;12.88;0;11.1;0.6;2.02;1
1;39;1;9500;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Skilled Trades;Skilled Trades;124.5;0;0;0;0;1;0;38;0;0;7;11;5;12.18;0;0;7;11;4;11.8125;0;11.1;0.6;2.02;1
2;39;1;9670;1;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;162.3;0;0;0;1;1;0;36;0;0;6;13;3;11.333333333333334;0;0;6;12;5;11.4;0;13.9;-0.3;0.79;1
1;1;2;9500;1;Secondary;149.0;Portugese;Basic_Education;Secondary;Unskilled/Elementary;Unskilled/Elementary;137.8;1;0;0;1;1;0;18;0;0;8;8;7;13.0;0;0;8;8;7;13.0;0;12.7;3.7;-1.7;0
1;1;1;9670;1;Secondary;130.0;Portugese;Secondary;Secondary;Student/Other;Student/Other;119.5;0;0;0;0;1;0;19;0;0;5;5;0;0.0;0;0;6;0;0;0.0;0;9.4;-0.8;-3.12;1
1;39;1;9130;1;Secondary;150.0;Portugese;Secondary;Secondary;Administrative;Military;110.0;0;0;1;1;1;0;24;0;0;5;13;2;12.5;2;0;5;8;3;12.333333333333334;0;9.4;-0.8;-3.12;1
1;1;1;9238;1;Secondary;106.0;Portugese;Secondary;Secondary;Intermediate/Tech;Intermediate/Tech;105.0;0;0;0;1;1;0;20;0;0;6;9;5;11.0;0;0;6;9;5;12.166666666666666;0;11.1;0.6;2.02;0
1;1;1;171;1;Secondary;162.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;142.8;1;0;0;1;1;0;21;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.7;3.7;-1.7;1
2;43;3;9991;0;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;128.2;1;0;0;1;1;0;32;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;1
2;39;1;9991;0;Basic_Education;133.1;Portugese;Basic_Education;Basic_Education;Skilled Trades;Operators/Assembly;120.0;0;0;0;1;1;0;39;0;0;5;9;0;0.0;0;0;5;5;1;10.0;0;12.7;3.7;-1.7;1
1;7;1;9119;1;Undergraduate;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;130.0;0;0;0;0;1;0;33;0;0;5;6;0;0.0;0;0;5;5;0;0.0;0;12.7;3.7;-1.7;1
1;17;2;9670;1;Secondary;128.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Operators/Assembly;121.7;0;0;0;1;1;1;20;0;0;5;5;5;12.4;0;0;5;5;4;10.75;0;9.4;-0.8;-3.12;0
1;1;1;9003;1;Secondary;124.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;116.0;0;0;0;1;1;0;19;0;0;6;8;6;15.5;0;0;6;10;6;14.1;0;16.2;0.3;-0.92;0
2;39;1;9991;0;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Service/Sales;Operators/Assembly;133.2;0;0;0;0;1;0;43;0;0;5;13;2;11.5;0;0;5;12;3;10.8;0;13.9;-0.3;0.79;1
2;43;1;9991;0;Secondary;114.0;Portugese;Basic_Education;Basic_Education;Skilled Trades;Operators/Assembly;116.7;0;0;0;1;1;0;49;0;0;5;7;4;13.333333333333334;0;0;5;9;4;11.6;1;16.2;0.3;-0.92;1
1;1;2;9773;1;Secondary;140.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Skilled Trades;126.4;1;0;0;1;1;1;18;0;0;6;8;6;12.666666666666666;0;0;6;6;6;13.5;0;12.7;3.7;-1.7;0
1;39;1;9003;1;Secondary;160.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;140.0;0;0;0;1;1;0;27;0;0;6;6;0;0.0;0;0;6;6;0;0.0;0;11.1;0.6;2.02;0
1;1;1;9147;1;Secondary;122.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;120.3;1;0;0;1;1;1;19;0;0;5;8;5;12.6;0;0;5;9;5;13.6;0;8.9;1.4;3.51;1
1;39;1;9070;1;Secondary;140.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Military;118.0;0;0;1;1;1;1;45;0;0;6;6;6;13.5;0;0;6;6;0;0.0;0;16.2;0.3;-0.92;1
1;15;1;9670;1;Secondary;160.0;Portugese;Basic_Education;Secondary;Unskilled/Elementary;Unskilled/Elementary;149.5;1;0;0;0;1;0;19;0;0;6;6;6;13.0;0;0;6;8;6;13.0;0;13.9;-0.3;0.79;0
1;44;1;9003;1;Technical/Specialized;130.0;Portugese;Secondary;Undergraduate;Unskilled/Elementary;Skilled Agri/Fishery;130.0;0;0;0;1;1;1;21;0;0;6;15;6;11.714285714285714;0;0;6;8;4;11.75;0;13.9;-0.3;0.79;0
1;1;1;9670;1;Secondary;141.0;Portugese;Secondary;Secondary;Service/Sales;Unskilled/Elementary;126.3;0;0;0;1;1;1;18;0;0;6;8;6;12.166666666666666;0;0;6;7;5;13.0;0;13.9;-0.3;0.79;0
1;17;3;9147;1;Secondary;127.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Skilled Trades;116.2;0;0;0;1;1;0;18;0;0;5;10;0;0.0;1;0;5;13;0;0.0;0;9.4;-0.8;-3.12;1
1;17;1;9254;1;Secondary;126.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Management;126.0;0;0;0;0;1;0;29;0;0;6;12;0;0.0;0;0;6;6;0;0.0;6;9.4;-0.8;-3.12;1
1;1;1;9670;1;Secondary;131.0;Portugese;Secondary;Secondary;Administrative;Unskilled/Elementary;122.3;0;0;0;1;1;0;19;0;0;5;6;5;11.5;0;0;5;5;5;11.6;0;9.4;-0.8;-3.12;0
1;1;1;9147;1;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;119.5;1;0;0;1;1;1;18;0;0;5;7;4;11.25;0;0;5;6;4;12.25;0;12.4;0.5;1.79;0
1;44;1;9070;1;Technical/Specialized;130.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Unskilled/Elementary;131.8;0;0;0;1;1;1;22;0;2;7;7;7;12.285714285714286;0;5;9;10;8;12.375;0;12.4;0.5;1.79;0
1;17;6;9500;1;Secondary;140.0;Portugese;Secondary;Secondary;Administrative;Intermediate/Tech;130.7;1;0;0;1;1;1;18;0;0;7;7;7;12.718571428571428;0;0;8;11;8;12.805555555555555;0;11.1;0.6;2.02;1
1;44;1;9130;1;Technical/Specialized;140.0;Portugese;Secondary;Basic_Education;Administrative;Skilled Trades;140.0;0;0;0;1;1;0;20;0;2;6;12;5;12.4;0;1;6;11;2;15.0;0;13.9;-0.3;0.79;0
1;1;1;171;1;Secondary;140.0;Portugese;Basic_Education;Basic_Education;Management;Management;129.5;1;0;0;1;1;0;20;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;10.8;1.4;1.74;1
4;39;1;9670;1;Basic_Education;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;130.0;0;0;1;1;1;1;29;0;0;6;16;1;14.0;0;0;6;7;0;0.0;0;11.1;0.6;2.02;1
1;39;1;9670;1;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Student/Other;Administrative;114.0;1;0;0;1;1;0;29;0;0;5;10;3;11.666666666666666;0;0;5;8;4;11.25;0;7.6;2.6;0.32;1
1;43;1;9773;1;Secondary;121.0;Portugese;Secondary;Secondary;Administrative;Service/Sales;121.0;1;0;0;1;1;0;23;0;0;6;15;1;13.0;0;0;6;8;4;11.25;0;9.4;-0.8;-3.12;0
1;17;1;171;1;Secondary;123.0;Portugese;Undergraduate;Secondary;High-Level Specialists;Unskilled/Elementary;116.4;1;0;1;1;1;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;10.8;1.4;1.74;1
1;1;1;9119;1;Secondary;136.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;121.7;1;0;0;1;1;0;18;0;0;5;10;0;0.0;0;0;5;11;1;12.0;3;7.6;2.6;0.32;1
2;42;1;9254;1;Secondary;136.0;Portugese;Undergraduate;Undergraduate;Intermediate/Tech;Management;130.0;1;0;0;1;1;0;22;0;2;6;13;4;11.5;0;2;6;12;2;12.5;0;7.6;2.6;0.32;1
1;43;1;9991;0;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;120.0;1;0;1;1;1;0;34;0;6;10;10;7;11.714285714285714;0;4;10;10;6;11.5;0;10.8;1.4;1.74;1
1;43;1;9991;0;Postgraduate;160.0;Portugese;Undergraduate;Undergraduate;High-Level Specialists;Management;125.0;0;0;0;1;1;0;26;0;0;5;7;5;12.6;0;0;5;7;5;13.714285714285714;0;13.9;-0.3;0.79;0
1;17;1;171;1;Secondary;125.0;Portugese;Basic_Education;Basic_Education;Skilled Trades;Unskilled/Elementary;134.1;1;0;0;1;1;0;24;0;12;17;19;13;11.642857142857142;0;12;17;25;12;11.25;0;11.1;0.6;2.02;1
1;1;1;9670;1;Secondary;146.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Operators/Assembly;149.5;1;0;0;1;1;1;17;0;0;6;8;6;14.875;0;0;6;8;6;13.428571428571429;0;11.1;0.6;2.02;0
1;43;4;9670;1;Secondary;117.0;Portugese;Undergraduate;Undergraduate;Administrative;Administrative;113.2;0;0;0;1;1;0;21;0;0;5;11;2;10.0;0;0;5;10;3;10.333333333333334;0;9.4;-0.8;-3.12;0
2;39;1;9991;0;Secondary;150.0;Portugese;Secondary;Postgraduate;Administrative;High-Level Specialists;146.0;0;0;0;1;1;0;34;0;0;5;5;5;14.2;0;0;5;5;5;14.6;0;12.7;3.7;-1.7;0
1;44;1;9003;1;Technical/Specialized;140.0;Portugese;Basic_Education;Basic_Education;Skilled Agri/Fishery;Skilled Trades;140.0;1;0;0;1;1;0;19;0;0;6;8;6;12.714285714285714;0;0;6;9;6;13.5;0;12.4;0.5;1.79;0
2;39;1;9003;1;Secondary;111.0;Portugese;Secondary;Undergraduate;Administrative;High-Level Specialists;162.4;0;0;1;0;1;0;49;0;4;12;16;5;11.6;0;2;7;7;5;11.2;0;8.9;1.4;3.51;1
1;43;1;9500;1;Secondary;120.0;Portugese;Undergraduate;Postgraduate;Administrative;Service/Sales;136.6;0;0;0;1;1;0;23;0;0;7;14;5;11.94;0;0;7;14;6;12.2;0;13.9;-0.3;0.79;1
1;18;3;9119;1;Secondary;111.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Operators/Assembly;111.0;1;0;0;1;1;0;18;0;0;5;10;4;11.6;0;0;5;9;3;14.2;0;12.4;0.5;1.79;1
1;1;1;9500;1;Secondary;118.0;Portugese;Secondary;Secondary;Administrative;Military;115.7;0;0;0;1;1;0;20;0;0;7;9;5;12.7;0;0;8;9;7;13.475;0;13.9;-0.3;0.79;0
